uid,taskId,task,group,time,team,member,item,start,ending,status
b9a2ac0d-70d3-4313-a672-0d3b8747973a,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,148769,VNUHCM,84d05fdc-b83d-44f5-9756-91bc0cf37900,09858,303428,303594,CORRECT
ce816b08-206e-48a4-a23a-2ee1df3da2ed,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,149079,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,03465,175520,184000,WRONG
6faf6e80-e2e0-438b-84c9-2a539dfbc2e8,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,149231,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,07448,200166,202602,WRONG
e5ffa604-8a0e-48c4-afc9-d26be398d359,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,149266,VERGE,930548c8-c136-4946-b67e-392ff3937475,11757,39708,40875,CORRECT
7b295db1-a490-454a-97e3-9c7bfb889ff4,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,149383,VERGE,930548c8-c136-4946-b67e-392ff3937475,09576,214347,218418,WRONG
fe5909e1-8e3f-40e6-9ce7-2e7844b456c1,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,149381,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,16418,104804,107807,WRONG
5fe159cc-6855-418e-83d0-2adb2c42322d,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,149708,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,00597,861527,875641,WRONG
d839f3dc-5a96-4360-8d5b-5924b97d704c,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150141,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,09856,299625,301166,WRONG
236c0045-3a21-4fd6-913d-ea4e9f70d768,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150184,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,07448,62929,64364,WRONG
6effc189-cbf8-413f-8b79-2cff64d33a52,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150349,vibro,62abf223-491c-420f-bf04-52c362219cf4,13604,70160,71120,WRONG
59c1a94a-610b-4ef6-8003-ca4b1f604559,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150349,vibro,62abf223-491c-420f-bf04-52c362219cf4,09906,13833,17100,WRONG
ccb6df48-f626-4327-bed6-18f0ee0c486e,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150296,vibro,62abf223-491c-420f-bf04-52c362219cf4,14954,20760,48400,CORRECT
c415096e-7641-4ceb-85cd-d5f3388392e7,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150349,vibro,62abf223-491c-420f-bf04-52c362219cf4,08557,33299,34167,WRONG
6e2af2f4-b0e6-4a71-8694-905d36b10a68,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150459,vibro,62abf223-491c-420f-bf04-52c362219cf4,09906,39833,64333,CORRECT
efd3bea6-03e4-40f6-8901-d7f8001ed0a2,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150459,vibro,62abf223-491c-420f-bf04-52c362219cf4,09906,238633,255766,CORRECT
97943840-0802-49ed-87f2-0cf991d377ab,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150577,vibro,62abf223-491c-420f-bf04-52c362219cf4,09906,281000,305566,CORRECT
b383aa15-724d-4418-84cf-d71eefa3f879,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150577,vibro,62abf223-491c-420f-bf04-52c362219cf4,11062,155989,156556,CORRECT
d431e36a-7969-4121-9767-70697b459386,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150577,vibro,62abf223-491c-420f-bf04-52c362219cf4,08871,34866,35666,CORRECT
d75d1163-0375-4723-b1c1-c901ff715f66,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150577,vibro,62abf223-491c-420f-bf04-52c362219cf4,10619,217759,219135,CORRECT
daf0c5be-1388-40eb-910e-6c7e64aa51b3,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150577,vibro,62abf223-491c-420f-bf04-52c362219cf4,10742,163863,167934,CORRECT
3a34628f-7f76-4d93-b5db-cc3c82364b1a,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150577,vibro,62abf223-491c-420f-bf04-52c362219cf4,09906,104766,129100,CORRECT
ba60e05f-0524-4127-8963-4e19161bfb9f,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150577,VERGE,930548c8-c136-4946-b67e-392ff3937475,14900,502760,506160,WRONG
390f1f91-4356-4ebb-9817-4e71fa5e83b6,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150577,vibro,62abf223-491c-420f-bf04-52c362219cf4,09875,97714,101518,CORRECT
17bad3fc-414a-4c91-81fe-9b68e3f5fa89,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150577,vibro,62abf223-491c-420f-bf04-52c362219cf4,09906,22233,36800,CORRECT
da55e572-f680-4b70-98c9-10d7622101e4,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150480,vibro,62abf223-491c-420f-bf04-52c362219cf4,12166,163429,173673,CORRECT
7d04abdd-4b48-4349-b453-55d07e39d619,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150613,vibro,62abf223-491c-420f-bf04-52c362219cf4,14954,72920,94640,CORRECT
b6063e0f-9762-42e9-bfd6-0d10466de304,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150613,vibro,62abf223-491c-420f-bf04-52c362219cf4,09253,477577,480246,CORRECT
704c69d7-0c7e-48bb-8d28-436bbe20ed7a,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150750,vibro,62abf223-491c-420f-bf04-52c362219cf4,16418,185185,194093,WRONG
3e97f8bd-4623-4519-be44-1723762efc42,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150613,vibro,62abf223-491c-420f-bf04-52c362219cf4,02063,157657,161694,WRONG
e227ea2a-2436-4bd8-aca0-dfe1e52c39c2,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150613,vibro,62abf223-491c-420f-bf04-52c362219cf4,09906,217633,232766,CORRECT
0a5cda7f-117b-4004-9fd3-210be4b8a04a,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150613,vibro,62abf223-491c-420f-bf04-52c362219cf4,06954,88800,91160,CORRECT
d2067da2-e0fb-418d-a792-396453a3885e,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150613,vibro,62abf223-491c-420f-bf04-52c362219cf4,02835,217280,220600,WRONG
ed0b85da-7525-4ab2-a0b3-a10e24e6ce5f,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150613,vibro,62abf223-491c-420f-bf04-52c362219cf4,09253,448714,451150,CORRECT
0b6dcccb-a055-44ec-b0c6-c4f58e25fd2c,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150613,vibro,62abf223-491c-420f-bf04-52c362219cf4,10742,159993,162028,CORRECT
258fac1e-6b5b-42ca-a702-7ffb519a6ac2,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150847,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,12055,162412,163121,WRONG
58e95bc5-9cec-4a96-ae5b-951195649a19,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150847,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,08017,202800,205920,CORRECT
8a25aab0-d240-4302-bf10-25f619ec4dd7,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150613,vibro,62abf223-491c-420f-bf04-52c362219cf4,05486,178720,180480,WRONG
27286be0-79d6-48df-8426-972faf24f3c6,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150999,VERGE,930548c8-c136-4946-b67e-392ff3937475,07432,48120,53720,CORRECT
66b73aaf-0a72-4d6b-bf83-f913e17ff04e,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150905,vibro,62abf223-491c-420f-bf04-52c362219cf4,12629,128194,152352,WRONG
b72c46a4-4f26-4fe6-b944-5ff73b9abda3,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150905,vibro,62abf223-491c-420f-bf04-52c362219cf4,06733,34300,52352,CORRECT
0ccd6c66-39df-4587-adfd-f9f0e44a0c04,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,150850,VNUHCM,84d05fdc-b83d-44f5-9756-91bc0cf37900,13352,991824,996195,CORRECT
77b40762-a1e5-4310-b650-39932a4faf89,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,151017,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,07119,418885,422054,WRONG
0f771c33-c3f9-4cb2-ae72-822801e39c87,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,151017,vibro,62abf223-491c-420f-bf04-52c362219cf4,06648,486880,496360,CORRECT
5eb7794d-17cf-4371-b832-07dc4668e440,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,151017,vibro,62abf223-491c-420f-bf04-52c362219cf4,03165,286750,296750,CORRECT
266fbad0-245b-4ddd-a47f-f834fe345c32,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,151017,vibro,62abf223-491c-420f-bf04-52c362219cf4,13352,49883,57057,WRONG
21bd2b66-14b0-4130-be9f-f1b45ee0f449,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,151316,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,03318,76076,77911,CORRECT
1dc19333-845a-443e-9762-7083fb0f2702,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,151424,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,06511,26720,29080,CORRECT
8cd3ff69-77f8-42f4-aaff-177c88b49d4c,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,151424,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,03914,1582414,1588837,CORRECT
4a097d49-25aa-4128-abc5-933995f305d2,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,151530,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,07709,302966,303300,WRONG
ab9d0a4e-5da2-4a22-8884-7140906d3a69,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,151646,VERGE,930548c8-c136-4946-b67e-392ff3937475,06806,1852851,1871936,WRONG
206eddcf-b0f1-4656-b8f9-377dc1c3f490,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,151880,VNUHCM,84d05fdc-b83d-44f5-9756-91bc0cf37900,03346,93708,94041,CORRECT
a1c17f07-f45b-4bd0-9fac-d98288fa83b6,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,152260,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,02253,1466331,1470402,WRONG
a509574e-3c97-4999-8188-f5d83d712b36,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,152391,VERGE,930548c8-c136-4946-b67e-392ff3937475,09856,273208,275125,WRONG
53dd26e2-6c98-403b-85ce-17a66565ec08,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,152407,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,06511,57640,59280,CORRECT
6881fed9-2885-42d2-bd67-0b74cd12475d,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,152614,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,00046,180880,185880,WRONG
ad7edf1c-9113-4406-afb2-936f462715c3,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,152642,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,10688,42375,42609,WRONG
31b01c42-fe97-4049-a312-febb4ad210ff,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,152722,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,00536,402469,403403,WRONG
2c6046e1-02ef-4791-92e4-516b9a6ef1dd,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,152847,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,05486,218280,219120,CORRECT
36a92e21-985d-49e3-a4d0-559d643362d3,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,152847,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,06806,285652,307040,CORRECT
ad2507cf-a92e-4836-a2b7-c0d5fd59dfaa,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,152847,VISIONE,526ea33b-f52d-4fcf-9be6-9fa544cca6b5,08557,31598,33266,WRONG
426e3e53-5e5d-4648-867b-ef2a80835a7b,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,152975,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,02561,808640,811960,CORRECT
e449cfa5-3abb-47d3-8f52-6fd085793d77,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,153217,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,11359,23089,40607,WRONG
aacce6cd-bcfa-40c6-9c65-7bb9db71f5de,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,153261,VERGE,930548c8-c136-4946-b67e-392ff3937475,09381,192375,197791,CORRECT
4b1b399e-0773-4d24-ac60-bb7428b77660,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,153325,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,02561,802720,805000,CORRECT
fbaeb396-a33a-4a87-8a6f-de40fbacbe65,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,153481,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,05068,290120,296520,CORRECT
cdd8f6ba-9f3f-423d-9f66-e9974ab13cea,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,153493,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,12877,100080,101080,CORRECT
577ce778-4034-44a3-9716-55d8602300af,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,153687,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,03346,93708,94041,CORRECT
d21d72a8-f091-45cb-8326-733b8a06b3c2,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,153859,VNUHCM,84d05fdc-b83d-44f5-9756-91bc0cf37900,09875,40557,48164,CORRECT
8da562ad-8068-4a0c-afc4-f077006509c8,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,153899,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,11892,191791,198398,WRONG
53eacdee-c6f1-4275-bd7a-53f89cbd40a0,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,153963,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,12408,101893,103645,CORRECT
67ee8596-0cc1-4fb6-b8a3-ccfe673b0d1e,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,153963,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,14269,127994,130597,WRONG
17185f7f-f042-4c14-ae66-e75bd8bdbc8e,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,154088,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,05863,162600,165560,UNDECIDABLE
1595e3e3-485e-4cec-815e-0cad36b3d2d3,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,154190,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,00212,160600,166560,CORRECT
441b479c-2c91-4fe8-a701-fa49f17ae319,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,154151,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,13342,120245,121871,WRONG
218f197c-b07e-4cda-8a4c-c26f9405b8aa,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,154317,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,03709,281040,282240,WRONG
96ff26b1-d98a-41dc-b77d-0dfb88be201b,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,154489,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,05068,411200,420760,CORRECT
c6cab00f-7259-41fd-a94e-a3dbbf5b1247,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,154590,VideoFall,da3af1d5-f45c-4db6-9880-6c1aa97098c8,02561,805040,808600,CORRECT
4d462c1b-4455-4f6c-96a8-f139038d39b0,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,154591,VERGE,930548c8-c136-4946-b67e-392ff3937475,06880,57120,61240,WRONG
3d2e0ad1-a164-47f9-ae68-ec5081857928,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,154714,diveXplore,9877cb17-41ab-4dad-bfd0-99242933d7da,00046,44600,48120,WRONG
48e47837-3db9-45ee-bfa8-db46ee70577d,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,154844,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,03914,1657405,1669334,CORRECT
63b247b7-1a30-41c7-8999-eeefb01ec469,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,155006,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,02519,150233,153900,CORRECT
0471f279-87e8-47a9-bf24-edb850e49660,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,155032,VERGE,930548c8-c136-4946-b67e-392ff3937475,01956,108416,115750,CORRECT
4af812b5-1c8d-4dbe-91d8-297c4dbf0b68,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,155308,VNUHCM,84d05fdc-b83d-44f5-9756-91bc0cf37900,11089,155822,156689,CORRECT
48ff40df-b1f9-4411-b846-f9986e52826e,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,155435,VERGE,930548c8-c136-4946-b67e-392ff3937475,11134,100800,103436,CORRECT
bf22f296-6239-454b-ac50-870758d48ca2,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,155538,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,16225,51593,53011,CORRECT
f12618e6-6f21-453a-bbb6-1610b3cea765,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,155870,VERGE,930548c8-c136-4946-b67e-392ff3937475,00787,343509,350391,WRONG
09e018a1-6440-49b7-abc7-39e356dc130f,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,155968,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,16326,0,24290,CORRECT
0e169011-026a-4200-b900-658b126495a3,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,156586,VIREO,54c4e007-7bdb-4422-b8a7-ac645a6a0210,05973,995787,1020729,CORRECT
46bacd4c-c1a1-4d8f-9f97-c4c14b8286e0,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,156599,VERGE,930548c8-c136-4946-b67e-392ff3937475,05420,187666,188833,CORRECT
7c88b0d5-f788-4831-8ac1-c71e1903617b,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,156613,diveXplore,9877cb17-41ab-4dad-bfd0-99242933d7da,00046,75800,80200,WRONG
b8ec2e4b-401f-49a0-ba0d-f15e3bacde37,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,156764,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,15308,144520,151440,CORRECT
1afe688d-8c14-46c8-9545-2e24ac98cc93,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,156808,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,15380,47589,49549,CORRECT
43e8ee65-0f85-4302-bb68-976c22219603,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,156924,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,00798,209200,212600,CORRECT
41b2802c-0c5b-4a28-b127-e8ad53ebd54e,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,156931,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,10654,152185,152452,CORRECT
58ca7595-5994-4c4e-b83c-59459004bbe4,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,157086,VNUHCM,84d05fdc-b83d-44f5-9756-91bc0cf37900,14405,1224700,1225133,UNDECIDABLE
8e6fa58b-2ba5-4829-8b22-b87c3d8a6b07,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,157222,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,00798,209200,212600,CORRECT
ac7a4403-6fb4-4c79-ac95-53671cb47818,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,157349,AVSEEKER,bbe98b50-23bf-4df0-bd58-1909d2120d48,15308,160400,168400,CORRECT
1c950d50-86c5-4ea7-917e-1a450e96339c,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,157494,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,03465,331560,338800,WRONG
6e271f7a-8255-4167-8cc1-79ae3e4c0b0f,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,157518,Exquisitor,42117506-5959-4155-bbb8-3f0f31fec35b,06806,1797729,1822020,CORRECT
ffbf492a-db1b-4e0f-8734-02c175049126,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,157597,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,08230,172071,173406,CORRECT
f80af834-012a-49a6-9170-d27437989d35,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,157738,VERGE,930548c8-c136-4946-b67e-392ff3937475,12846,672240,674880,CORRECT
73e57312-0ebd-4180-afb8-ad3fb8f76ac9,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,157838,vitrivr-VR,f23f37e6-2976-4bbb-8cdc-2ff0351947ff,08871,22133,23666,WRONG
0652f75b-c896-45a4-807f-2db6adadf110,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,157838,CVHunter,06baac93-bbe7-4433-ba9d-032619901705,00358,363400,365080,CORRECT
8c08ff97-1da8-4109-bc6e-3c7048ab5b16,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,157948,vitrivr,17ec1178-3954-42ed-bf0f-cb7b3244a483,00798,216100,219500,CORRECT
531fa808-c8b0-4d2f-9436-a0cfe852f119,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,158052,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,12523,14600,17040,CORRECT
281e9568-7253-4700-acc7-febb0f0c9d0f,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,158052,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,03725,22480,23520,CORRECT
24a44935-d3ba-4b94-94bd-a1855c56bb00,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,158052,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,07675,216749,217083,WRONG
3970a088-21d1-482a-8134-6304867495ce,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,158052,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,11461,130830,132999,CORRECT
15f91e26-4e90-484f-9d9b-a38cca90e57b,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,158052,V-FIRST,4b198149-e40f-4d62-8c87-0485e8e0fb65,13404,167458,170461,CORRECT
25cea16b-aa8f-4551-9c1f-dc5e4be915c4,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,158177,VERGE,930548c8-c136-4946-b67e-392ff3937475,08871,31466,34133,WRONG
a43fcc7f-cd10-4e01-a187-9d4c64a805b4,38e5a31d-d063-4a6d-abb2-ecd6e5f61339,vbs22-avs-07,VBS2022-AVS,158282,AIClub@UIT,3b63dc5f-5000-487c-af5e-ea29ccf28b0d,06595,917520,920000,UNDECIDABLE
